id,type,namespace,title,comment,parsedcomment,timestamp,user,bot,minor,patrolled,server_name,wiki,length_old,length_new,revision_old,revision_new
2034175832.0,edit,0,Fatty acid ratio in food,Reverting last two edits,Reverting last two edits,1780606982,Captchacatcher,False,False,,en.wikipedia.org,enwiki,18075.0,27879.0,1357803080.0,1357816400.0
2034175827.0,categorize,14,Category:Solomon Islands work group articles,[[:Category talk:19th-century establishments in the British Solomon Islands]] added to category,"<a href=""/wiki/Category_talk:19th-century_establishments_in_the_British_Solomon_Islands"" title=""Category talk:19th-century establishments in the British Solomon Islands"">Category talk:19th-century establishments in the British Solomon Islands</a> added to category",1780606982,Tom.Reding,False,,,en.wikipedia.org,enwiki,,,,
2034175828.0,categorize,14,Category:Redirect-Class United Kingdom pages,[[:Category talk:19th-century establishments in the British Solomon Islands]] added to category,"<a href=""/wiki/Category_talk:19th-century_establishments_in_the_British_Solomon_Islands"" title=""Category talk:19th-century establishments in the British Solomon Islands"">Category talk:19th-century establishments in the British Solomon Islands</a> added to category",1780606982,Tom.Reding,False,,,en.wikipedia.org,enwiki,,,,
2034175829.0,categorize,14,Category:NA-importance United Kingdom pages,[[:Category talk:19th-century establishments in the British Solomon Islands]] added to category,"<a href=""/wiki/Category_talk:19th-century_establishments_in_the_British_Solomon_Islands"" title=""Category talk:19th-century establishments in the British Solomon Islands"">Category talk:19th-century establishments in the British Solomon Islands</a> added to category",1780606982,Tom.Reding,False,,,en.wikipedia.org,enwiki,,,,
2034175830.0,categorize,14,Category:WikiProject United Kingdom articles,[[:Category talk:19th-century establishments in the British Solomon Islands]] added to category,"<a href=""/wiki/Category_talk:19th-century_establishments_in_the_British_Solomon_Islands"" title=""Category talk:19th-century establishments in the British Solomon Islands"">Category talk:19th-century establishments in the British Solomon Islands</a> added to category",1780606982,Tom.Reding,False,,,en.wikipedia.org,enwiki,,,,
2034175833.0,edit,0,Noakhali language,Undid revision [[Special:Diff/1357816285|1357816285]] by [[Special:Contributions/Jacklincoln47|Jacklincoln47]] ([[User talk:Jacklincoln47|talk]]),"Undid revision <a href=""/wiki/Special:Diff/1357816285"" title=""Special:Diff/1357816285"">1357816285</a> by <a href=""/wiki/Special:Contributions/Jacklincoln47"" title=""Special:Contributions/Jacklincoln47"">Jacklincoln47</a> (<a href=""/wiki/User_talk:Jacklincoln47"" title=""User talk:Jacklincoln47"">talk</a>)",1780606981,Jacklincoln47,False,False,,en.wikipedia.org,enwiki,38467.0,38442.0,1357816285.0,1357816395.0
2034175834.0,edit,0,William Cassels,fixing infobox and removing [[Category:Pages using infobox Christian leader with deprecated parameters|deprecated parameters]]; Cleaning up syntax using [[:en:User:Zackmann08/scripts/indent|indent.js]],"fixing infobox and removing <a href=""/wiki/Category:Pages_using_infobox_Christian_leader_with_deprecated_parameters"" title=""Category:Pages using infobox Christian leader with deprecated parameters"">deprecated parameters</a>; Cleaning up syntax using <a href=""/wiki/User:Zackmann08/scripts/indent"" title=""User:Zackmann08/scripts/indent"">indent.js</a>",1780606982,Zackmann08,False,True,,en.wikipedia.org,enwiki,7140.0,7178.0,1343121160.0,1357816401.0
2034175835.0,edit,0,Marquinhos,/* 2014–15 season */,"<span class=""autocomment""><a href=""/wiki/Marquinhos#2014–15_season"" title=""Marquinhos"">→<bdi dir=""ltr"">2014–15 season</bdi></a></span>",1780606978,Loniki12,False,False,,en.wikipedia.org,enwiki,101843.0,101816.0,1357816148.0,1357816386.0
2034175836.0,edit,0,"Jalalabad, Semirom",Updated throughout,Updated throughout,1780606980,Brightkingdom,False,False,,en.wikipedia.org,enwiki,1804.0,8324.0,1353977855.0,1357816389.0
2034175837.0,edit,0,Somerfield,/* top */,"<span class=""autocomment""><a href=""/wiki/Somerfield#top"" title=""Somerfield"">→<bdi dir=""ltr"">top</bdi></a></span>",1780606983,HelloFromHashbrown,False,True,,en.wikipedia.org,enwiki,36729.0,36739.0,1357568363.0,1357816402.0
